CensusTract,County,Borough,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Unemployment
36061009900,New York,Manhattan,4938,2783,2155,6.9,61.0,4.7,0.1,24.3,3685,128906,131432,7.4,10.3,70.8,5.5,20.1,0.2,3.5,3.4,2.4,42.5,36.4,11.2,4.1,26.0,5.8
36061010000,New York,Manhattan,1683,744,939,13.6,74.2,1.3,0.4,7.5,1361,112098,103118,8.5,2.0,66.8,6.7,25.0,0.0,1.5,7.7,0.0,42.3,42.4,3.8,3.8,24.9,3.6
36061010100,New York,Manhattan,1259,758,501,5.8,52.3,4.7,0.0,34.6,802,159821,118772,11.4,0.0,74.2,6.0,17.0,1.1,1.7,4.2,1.1,41.1,38.3,7.4,7.9,23.6,5.7
36061010200,New York,Manhattan,258,150,108,3.1,82.6,0.4,9.7,4.3,194,(X),61424,8.1,0.0,64.8,0.0,13.6,21.6,0.0,0.0,0.0,26.5,21.6,24.1,27.8,15.2,0.0
36061010300,New York,Manhattan,1841,1071,770,4.1,60.9,7.7,1.0,22.2,1376,94607,73889,8.4,10.9,74.7,3.7,18.5,1.2,1.8,6.6,0.6,47.8,28.0,16.6,0.4,22.4,3.8
36061010400,New York,Manhattan,982,448,534,7.1,72.8,2.2,0.0,17.8,795,111806,118143,7.9,0.0,58.9,15.2,20.6,0.0,5.2,10.1,0.0,34.7,31.2,8.1,15.9,28.7,6.2
36061010601,New York,Manhattan,7259,2948,4311,4.4,86.3,1.8,0.3,6.5,6307,125488,164802,5.5,0.0,70.3,4.3,24.1,0.0,1.3,13.7,2.4,39.2,27.6,5.2,12.0,30.9,6.5
36061010602,New York,Manhattan,4482,1901,2581,5.8,74.1,4.8,0.0,12.9,3163,120053,88104,4.6,0.0,84.2,1.7,13.9,0.0,0.3,9.9,3.0,25.5,49.5,6.5,5.6,23.9,2.5
36061010800,New York,Manhattan,9116,3862,5254,5.6,79.6,1.9,0.0,12.4,7521,127109,128063,3.8,0.0,78.4,4.5,16.3,0.0,0.8,10.1,3.2,44.1,30.2,2.8,9.6,26.9,4.0
36061010900,New York,Manhattan,186,73,113,1.1,58.1,10.2,0.0,27.4,116,135750,84762,16.7,33.3,68.1,8.1,14.1,0.0,9.6,0.0,0.0,48.4,29.5,16.4,5.7,24.1,4.3
36061011000,New York,Manhattan,7456,3344,4112,7.8,80.3,4.1,0.0,7.6,5522,103797,106868,5.4,2.6,58.1,6.3,33.6,1.1,0.9,5.7,1.1,49.6,35.1,3.8,4.8,24.9,6.7
36061011100,New York,Manhattan,4680,2379,2301,18.6,47.4,9.4,0.3,23.3,3083,105750,74370,16.1,29.0,66.4,14.3,18.4,0.6,0.3,2.9,0.0,53.1,35.5,3.9,4.6,31.1,4.2
36061011201,New York,Manhattan,792,320,472,3.8,85.0,0.8,0.9,8.7,694,138250,157551,7.4,0.0,74.0,2.2,21.5,1.1,1.3,3.1,0.9,29.1,48.5,4.2,14.2,20.2,2.1
36061011202,New York,Manhattan,287,143,144,1.4,92.7,0.0,0.0,5.9,241,192857,254204,4.5,0.0,75.5,0.0,24.5,0.0,0.0,5.2,3.2,10.3,60.0,7.7,13.5,17.1,0.0
36061011203,New York,Manhattan,1166,451,715,6.3,76.5,2.2,0.0,14.9,846,128083,151378,10.9,9.9,73.4,6.9,19.7,0.0,0.0,5.8,0.8,27.1,52.3,6.9,7.2,20.9,1.9
36061011300,New York,Manhattan,126,96,30,4.8,19.0,15.1,0.0,61.1,83,82361,102013,19.0,,66.7,5.6,23.1,0.0,4.6,0.0,0.0,44.4,51.9,0.0,3.7,17.9,0.0
36061011401,New York,Manhattan,1276,574,702,2.0,89.3,1.0,0.0,5.5,924,197500,181157,3.2,0.0,72.8,3.9,21.0,2.3,0.0,1.7,3.3,37.0,35.6,13.9,8.5,20.7,0.6
36061011402,New York,Manhattan,2345,1103,1242,3.9,84.8,0.5,0.0,10.1,1771,151131,140227,4.0,2.8,77.8,1.9,19.1,0.6,0.6,10.4,0.3,39.1,31.6,9.5,9.1,23.4,5.7
36061011500,New York,Manhattan,3035,1808,1227,23.5,40.5,9.9,0.0,23.0,2151,86741,80989,18.8,8.0,56.3,12.9,22.7,5.1,3.0,4.3,0.1,45.0,42.7,1.9,6.1,30.2,7.7
36061011600,New York,Manhattan,3076,1322,1754,4.9,63.0,11.6,0.7,13.0,2218,72152,68495,5.4,0.0,66.2,7.1,25.6,1.1,0.0,3.2,1.7,44.0,36.0,8.3,6.9,25.7,5.0
36061011700,New York,Manhattan,3870,1900,1970,21.6,52.4,8.8,0.0,15.1,2656,107125,82399,12.4,26.8,65.4,10.2,22.1,0.5,1.8,2.5,0.0,53.2,27.6,14.2,2.5,26.8,6.3
36061011800,New York,Manhattan,9296,4201,5095,3.9,86.4,0.4,0.0,7.8,7090,125588,121044,6.5,0.0,71.4,4.6,20.9,0.0,3.1,8.0,0.3,34.5,40.7,7.8,8.6,25.5,3.4
36061011900,New York,Manhattan,1068,699,369,23.6,35.5,35.4,0.0,1.4,961,11671,28372,55.5,,32.5,39.3,25.9,2.4,0.0,0.0,0.0,23.9,55.9,4.6,15.6,16.5,12.9
36061012000,New York,Manhattan,3158,1322,1836,5.7,87.6,1.3,0.4,5.1,2504,148833,138832,6.4,0.0,81.7,5.1,11.0,0.0,2.2,8.8,0.0,31.5,34.2,6.8,18.7,24.5,3.5
36061012100,New York,Manhattan,8192,4570,3622,19.3,61.2,4.3,0.0,12.6,6147,62301,54804,9.9,6.9,66.0,10.6,15.0,3.7,4.7,3.7,0.9,41.8,42.1,4.1,7.5,25.8,7.1
36061012200,New York,Manhattan,3126,1335,1791,3.5,94.1,0.0,0.0,2.4,2399,156218,194691,3.2,0.0,80.6,2.1,16.2,1.1,0.0,15.9,1.0,17.3,34.4,12.9,18.4,23.1,0.8
36061012400,New York,Manhattan,10402,4787,5615,9.1,70.7,4.1,0.0,13.7,7066,117225,95690,7.1,8.2,70.3,4.7,19.7,1.3,4.0,5.5,2.6,45.8,29.1,13.3,3.7,28.2,1.9
36061012500,New York,Manhattan,2483,1443,1040,7.2,56.6,2.4,0.3,31.9,1672,150682,121754,8.8,0.0,75.3,2.6,20.5,0.9,0.7,5.6,2.3,36.4,47.7,4.9,3.1,23.4,3.1
36061012600,New York,Manhattan,12427,5425,7002,6.1,76.4,1.4,0.0,13.1,9503,112614,109141,2.7,0.0,70.2,2.9,26.3,0.0,0.6,5.7,0.8,43.7,31.1,8.8,9.8,34.9,2.3
36061012700,New York,Manhattan,6974,3984,2990,26.1,53.6,3.1,0.0,15.2,5630,69578,57341,12.5,2.7,62.2,7.5,22.5,2.0,5.8,4.0,0.8,43.7,36.6,7.1,7.8,25.3,6.6
36061012800,New York,Manhattan,6226,3045,3181,5.8,89.4,0.1,0.0,2.1,4763,175259,172747,4.5,3.0,68.4,2.5,27.7,0.5,0.9,11.0,3.1,40.5,26.2,8.7,10.5,26.0,5.9
36061012900,New York,Manhattan,5755,3630,2125,15.0,56.0,5.1,0.0,20.1,4220,111290,89203,12.5,3.0,67.6,11.1,18.8,1.6,0.9,5.7,0.0,48.2,33.0,10.1,3.0,28.5,7.4
36061013000,New York,Manhattan,3277,1407,1870,4.8,89.5,0.4,0.0,3.7,2564,244375,195800,7.1,0.0,79.6,4.6,15.0,0.0,0.8,25.3,5.8,19.1,22.2,15.3,12.3,21.2,4.2
36061013100,New York,Manhattan,2775,1453,1322,17.9,59.9,4.1,0.0,16.0,2138,85195,88608,20.0,0.0,70.2,6.2,21.4,0.5,1.7,3.3,0.7,44.4,42.8,4.4,4.3,27.5,4.4
36061013200,New York,Manhattan,10095,4322,5773,5.8,85.6,0.0,0.0,5.9,7961,78647,81356,7.0,0.0,70.1,2.3,24.6,3.0,0.0,7.3,2.9,58.9,18.0,10.3,2.6,33.3,3.9
36061013300,New York,Manhattan,4858,2572,2286,22.8,56.1,4.0,0.3,15.0,3842,81974,64861,14.5,0.0,67.0,11.3,19.0,0.6,2.2,4.0,0.4,50.5,35.4,6.4,3.3,25.3,7.9
36061013400,New York,Manhattan,11688,5011,6677,7.9,79.9,1.8,0.0,6.6,8793,97801,95574,14.3,22.5,72.6,5.5,19.8,1.5,0.6,6.2,1.6,59.4,22.9,6.4,3.6,27.0,4.6
36061013500,New York,Manhattan,6384,3286,3098,36.3,40.9,9.1,0.0,13.3,5049,62290,65809,18.6,26.6,57.5,13.2,23.9,1.1,4.3,6.9,1.1,41.0,39.5,7.9,3.7,28.0,5.7
36061013600,New York,Manhattan,15880,6543,9337,7.5,84.1,1.2,0.0,5.0,12792,108587,97580,3.1,0.0,67.6,4.0,27.2,0.7,0.5,8.4,0.9,58.2,12.0,14.3,6.2,31.5,4.3
36061013700,New York,Manhattan,6698,2994,3704,4.8,76.0,1.0,0.3,16.8,4721,142982,116745,8.4,7.2,74.8,6.6,17.8,0.0,0.8,4.8,1.2,40.0,36.7,3.9,13.3,24.0,4.5
36061013800,New York,Manhattan,13162,5597,7565,6.8,82.9,1.3,0.0,7.5,10830,118358,91351,7.4,0.0,61.2,9.1,27.7,1.0,1.1,4.5,2.1,63.6,12.3,7.9,9.7,31.3,5.3
36061013900,New York,Manhattan,8252,3914,4338,9.9,67.3,5.6,0.0,11.5,6910,91952,84873,7.3,0.0,72.0,5.9,18.0,0.0,4.1,2.2,1.0,56.2,28.0,2.1,10.4,30.0,5.7
36061014000,New York,Manhattan,7671,3353,4318,5.1,84.9,1.4,0.0,7.4,5626,137700,141682,6.9,13.2,79.0,1.7,18.3,0.4,0.7,8.7,1.1,61.2,11.6,8.5,8.9,26.8,5.5
36061014200,New York,Manhattan,4467,1862,2605,4.9,88.1,0.2,0.8,1.9,3446,235455,209894,5.9,9.3,75.2,3.3,20.0,0.0,1.6,8.8,4.9,27.8,24.6,18.9,14.9,24.1,1.9
36061014300,New York,Manhattan,5,0,5,40.0,0.0,40.0,0.0,0.0,4,,2980,100.0,,,,,,,,,,,,,,100.0
36061014401,New York,Manhattan,5228,2181,3047,5.7,85.7,0.3,0.0,6.4,4235,101750,103629,4.1,0.0,67.0,9.4,20.6,1.6,1.3,9.0,0.0,52.6,21.9,4.6,11.8,33.6,5.0
36061014402,New York,Manhattan,7675,3328,4347,2.8,86.0,2.9,0.0,5.6,5779,117656,101680,5.4,0.0,73.3,6.3,18.9,0.0,1.4,9.7,1.4,58.8,11.8,7.2,11.1,33.9,3.8
36061014500,New York,Manhattan,5195,2450,2745,8.4,72.9,3.6,0.0,12.3,3733,161685,141678,4.4,0.0,78.7,2.4,17.0,0.0,1.9,3.3,1.3,50.9,28.9,4.9,10.7,25.4,4.7
36061014601,New York,Manhattan,4463,2184,2279,5.4,79.1,1.1,1.3,11.0,3267,120257,98530,3.8,0.0,73.8,6.9,18.8,0.0,0.5,6.0,0.7,68.8,15.5,3.2,5.7,32.2,2.6
36061014602,New York,Manhattan,7748,3285,4463,7.2,83.7,1.2,0.0,7.2,6223,97632,91861,4.4,2.7,75.7,3.4,16.8,1.8,2.3,3.5,0.7,70.2,12.7,4.3,8.7,30.7,3.6
36061014700,New York,Manhattan,3161,1509,1652,10.9,57.9,2.9,0.0,23.8,1936,137328,109862,3.0,0.9,85.4,2.6,11.3,0.7,0.0,5.9,0.8,48.5,29.7,9.4,5.7,24.5,3.8
36061014801,New York,Manhattan,3081,1548,1533,6.5,76.8,2.0,0.4,8.9,2303,167667,142557,4.4,4.1,77.0,3.5,18.4,0.0,1.1,9.7,0.5,66.7,11.4,5.5,6.2,29.4,3.0
36061014802,New York,Manhattan,6751,3108,3643,7.1,76.6,1.5,0.0,9.9,4842,109493,100936,5.1,6.6,69.4,5.5,22.9,1.5,0.7,6.1,2.1,66.8,11.3,3.5,10.3,31.1,1.4
36061014900,New York,Manhattan,5934,2905,3029,7.3,78.1,0.9,0.1,11.9,4423,154972,138838,5.1,4.9,69.3,3.6,23.8,0.3,3.1,10.7,3.8,46.6,24.3,7.0,7.6,27.9,4.3
36061015001,New York,Manhattan,1952,927,1025,2.8,88.0,0.0,0.0,8.1,1485,151625,137338,12.4,13.2,76.0,1.8,18.7,3.5,0.0,8.2,7.2,57.3,14.9,4.4,8.1,29.2,3.0
36061015002,New York,Manhattan,5171,2059,3112,12.6,83.5,0.8,0.0,2.8,3664,156500,144947,3.5,2.6,72.5,2.4,21.9,3.1,0.0,8.2,1.3,49.1,6.9,17.6,16.9,28.0,2.6
36061015100,New York,Manhattan,7481,3164,4317,27.9,45.5,9.0,0.0,15.3,5422,67125,75573,21.9,37.3,58.5,10.4,25.9,0.0,5.1,4.6,0.0,61.2,21.4,8.4,4.6,32.4,6.2
36061015200,New York,Manhattan,7574,3172,4402,23.0,53.3,9.3,0.0,10.0,5334,82308,68521,13.1,4.4,64.1,6.9,23.3,3.6,2.1,6.3,2.0,66.1,5.8,6.5,13.4,34.5,3.1
36061015300,New York,Manhattan,9358,4329,5029,10.6,78.4,1.3,0.2,7.9,6739,140083,117172,4.0,0.0,73.3,4.6,21.7,0.0,0.4,3.2,1.5,53.0,23.4,12.3,6.6,25.4,6.1
36061015400,New York,Manhattan,14693,6340,8353,12.4,69.8,4.1,0.0,9.3,11087,80803,56872,9.2,5.1,65.7,7.5,22.1,0.4,4.3,4.6,3.9,67.1,14.5,4.9,5.0,37.9,6.8
36061015500,New York,Manhattan,10151,4399,5752,1.7,79.6,1.4,0.0,11.8,7798,106157,84369,5.8,6.3,73.2,6.0,19.8,0.0,1.0,5.1,1.9,64.0,12.3,4.5,12.1,29.7,7.5
36061015601,New York,Manhattan,5408,2407,3001,13.6,64.9,5.2,0.0,14.6,4184,88620,64135,9.7,23.0,67.0,6.7,23.5,1.9,0.8,10.1,1.5,67.0,14.1,2.2,5.1,35.3,2.5
36061015602,New York,Manhattan,2217,942,1275,40.7,19.5,17.0,0.0,21.3,1595,50455,38823,21.7,29.2,46.1,20.0,30.6,0.0,3.3,3.8,1.8,82.2,8.8,0.0,3.4,32.6,10.1
36061015700,New York,Manhattan,9521,5059,4462,7.0,81.9,1.4,0.0,6.7,7129,122734,95542,6.5,0.0,76.4,5.3,15.0,0.0,3.2,3.7,2.0,63.9,14.8,2.8,12.8,28.3,3.7
36061015801,New York,Manhattan,5799,2518,3281,7.0,80.1,3.5,0.0,6.8,4081,136750,116699,4.8,6.7,75.6,8.3,14.3,0.8,1.1,4.6,0.9,61.9,15.3,8.0,9.3,29.1,6.1
36061015802,New York,Manhattan,4808,2175,2633,11.2,57.9,4.9,0.0,22.0,3449,100642,63064,5.7,3.1,74.2,5.4,15.8,1.8,2.8,4.5,0.2,67.5,23.1,2.2,2.5,28.7,4.6
36061015900,New York,Manhattan,9120,4182,4938,6.2,83.4,2.5,0.0,6.4,7518,117900,105968,10.9,0.0,78.3,5.1,15.7,0.0,0.9,2.9,1.5,73.2,7.9,5.4,9.1,30.1,1.3
36061016001,New York,Manhattan,3861,1806,2055,5.8,84.4,0.3,0.0,6.9,2753,222222,189772,2.0,0.9,80.8,5.6,11.6,1.9,0.0,13.8,2.3,41.8,8.8,14.7,18.5,33.5,4.3
36061016002,New York,Manhattan,3562,1629,1933,10.8,65.0,4.0,0.0,15.3,2383,87167,78935,11.0,5.3,71.2,9.9,17.2,1.0,0.6,5.6,0.0,46.6,33.4,3.0,11.4,24.1,5.0
36061016100,New York,Manhattan,6189,2834,3355,4.0,84.0,2.3,0.1,7.4,4769,126727,127463,2.8,0.0,78.1,3.9,17.3,0.0,0.8,6.0,1.2,65.3,15.3,8.3,3.9,29.5,4.1
36061016200,New York,Manhattan,9195,4069,5126,50.7,6.9,36.5,0.0,4.8,6542,21577,15640,40.1,54.9,38.1,20.4,24.5,5.2,11.9,11.1,0.4,58.3,21.9,3.4,4.9,33.8,22.8
36061016300,New York,Manhattan,7101,3433,3668,4.7,80.0,1.0,0.0,12.7,5173,109971,109915,8.6,2.4,79.1,2.4,17.6,0.5,0.5,3.8,0.0,71.0,11.4,4.9,8.9,29.1,4.3
36061016400,New York,Manhattan,6901,2920,3981,44.2,13.8,26.8,0.0,11.6,4149,33493,34244,24.1,32.3,47.4,15.5,22.7,1.6,12.8,8.9,0.0,66.2,17.5,6.1,1.2,36.9,11.1
36061016500,New York,Manhattan,6760,3163,3597,12.6,74.1,5.1,0.0,5.7,5195,126346,115152,6.2,0.0,71.5,9.3,17.3,1.5,0.4,5.9,1.4,71.2,6.3,3.7,11.6,33.9,4.1
36061016600,New York,Manhattan,7313,3740,3573,55.6,24.0,14.4,0.0,4.4,4908,35306,28460,24.5,30.4,39.8,28.9,18.4,8.6,4.3,3.2,0.6,71.9,16.0,3.0,5.2,30.8,8.3
36061016700,New York,Manhattan,6468,3065,3403,6.8,82.9,0.4,0.0,8.4,4786,113276,119661,8.0,7.9,79.3,5.1,14.2,0.5,1.0,3.0,2.2,67.7,11.6,5.1,10.4,26.7,4.1
36061016800,New York,Manhattan,4693,1989,2704,41.1,17.8,34.4,0.0,5.1,3408,26136,27423,37.5,52.6,45.2,21.6,24.9,0.0,8.4,8.6,0.9,69.9,15.7,4.3,0.6,35.2,15.1
36061016900,New York,Manhattan,7864,3547,4317,6.3,80.9,2.7,0.0,8.0,5868,107401,90625,7.5,0.0,72.4,3.8,19.4,0.5,3.8,2.7,0.0,73.9,7.3,8.2,7.9,30.4,3.3
36061017000,New York,Manhattan,7824,3489,4335,46.9,7.9,25.2,0.0,16.1,5237,30711,20680,30.1,31.1,33.4,32.0,22.6,3.7,8.4,4.1,0.6,82.4,10.3,1.7,0.8,36.9,12.8
36061017100,New York,Manhattan,9135,4464,4671,10.9,75.1,6.3,0.0,4.8,6870,115331,108407,8.4,0.0,71.6,10.1,16.3,1.9,0.0,4.5,2.1,77.7,6.2,2.6,7.0,30.6,3.9
36061017200,New York,Manhattan,5655,3075,2580,62.9,9.5,21.8,0.0,4.5,3438,35017,21370,22.5,32.9,27.1,36.9,18.8,10.7,6.4,4.5,1.1,72.5,11.4,3.2,7.3,32.0,13.1
36061017300,New York,Manhattan,8486,3754,4732,20.2,62.8,4.0,0.0,9.6,6454,113750,87900,3.9,0.0,66.6,7.8,19.2,5.0,1.4,6.6,2.6,73.6,4.0,4.0,9.1,35.4,3.2
36061017401,New York,Manhattan,4127,1910,2217,46.4,12.8,34.9,0.0,5.9,2684,21435,26454,36.6,50.3,39.1,28.6,22.9,3.5,5.8,6.2,6.5,68.4,5.6,3.9,9.5,39.6,10.4
36061017402,New York,Manhattan,2309,1036,1273,31.1,17.3,40.9,0.0,5.7,1624,37426,23962,29.1,26.0,42.8,17.9,31.3,5.5,2.5,8.1,0.2,66.4,14.8,3.2,7.3,31.6,13.6
36061017500,New York,Manhattan,10840,5209,5631,14.2,77.4,3.8,0.2,2.9,7942,137344,95772,3.5,0.0,80.3,4.0,13.7,0.8,1.1,4.5,1.7,71.3,6.9,6.9,8.8,27.2,4.2
36061017700,New York,Manhattan,9522,3676,5846,30.1,42.9,13.9,0.0,8.4,7169,77957,72356,17.7,25.3,64.5,16.0,16.5,1.6,1.3,10.0,4.2,66.3,8.8,4.6,6.2,33.7,5.6
36061017800,New York,Manhattan,3825,1664,2161,52.7,20.8,16.5,0.0,6.5,2567,32896,21067,24.6,32.9,24.1,31.5,33.0,1.9,9.6,4.8,0.5,69.8,18.8,2.0,4.0,36.5,7.6
36061017900,New York,Manhattan,9064,3946,5118,21.0,66.9,2.8,0.0,7.0,6213,75997,71123,10.8,6.9,68.9,14.0,12.5,3.7,0.9,7.9,0.0,71.3,5.7,4.4,10.8,32.5,5.3
36061018000,New York,Manhattan,8275,3722,4553,62.0,5.2,20.5,0.0,10.1,5031,31842,20008,25.7,29.5,36.2,28.0,23.0,5.0,7.7,3.3,0.9,79.1,12.7,2.7,1.3,34.6,10.9
36061018100,New York,Manhattan,9008,4127,4881,14.5,57.6,17.1,0.0,7.7,6796,70075,65581,7.4,1.9,65.8,10.5,20.0,2.6,1.1,9.1,0.9,69.7,11.2,2.2,7.0,30.8,13.6
36061018200,New York,Manhattan,7206,3568,3638,62.1,7.6,21.2,0.0,6.5,4623,23451,16787,43.0,59.1,21.7,43.8,23.0,3.2,8.3,4.3,0.0,82.7,7.7,2.4,2.9,33.3,9.6
36061018300,New York,Manhattan,8232,3789,4443,16.5,70.1,3.0,0.4,8.7,6761,100956,81041,6.4,0.0,74.5,8.6,13.9,0.8,2.1,6.4,1.9,67.4,12.4,4.2,7.7,30.9,3.9
36061018400,New York,Manhattan,7796,3487,4309,51.1,5.3,35.7,0.0,6.2,5126,25581,20311,33.2,47.1,32.2,27.1,27.0,1.4,12.3,14.5,2.6,70.3,8.8,1.7,2.1,36.6,9.6
36061018500,New York,Manhattan,5174,2199,2975,7.8,56.9,15.4,0.2,15.0,3734,91776,66085,7.2,0.0,75.7,3.1,21.2,0.0,0.0,6.1,1.9,71.8,5.5,5.1,9.6,35.8,8.0
36061018600,New York,Manhattan,7310,3011,4299,38.7,3.4,51.1,0.1,4.6,4686,24769,14211,44.4,57.0,22.1,41.5,18.6,0.7,17.2,1.5,0.0,80.6,5.5,0.0,12.4,35.4,8.3
36061018700,New York,Manhattan,8310,4180,4130,10.0,72.7,5.8,0.0,9.5,6260,110385,70361,12.0,14.3,78.6,9.0,9.4,1.3,1.7,12.0,1.5,60.4,10.7,6.2,9.1,31.5,5.3
36061018800,New York,Manhattan,5452,2857,2595,54.5,17.2,22.9,0.0,4.1,2529,29146,19456,29.7,38.1,30.1,32.9,20.9,6.1,10.1,7.1,5.2,71.6,13.6,1.4,1.2,34.0,12.5
36061018900,New York,Manhattan,12825,4805,8020,45.9,22.6,23.1,0.2,4.6,8363,28158,30439,36.0,43.4,55.1,26.3,11.3,1.7,5.5,4.9,1.8,75.7,12.1,3.3,2.2,35.7,16.5
36061019000,New York,Manhattan,3194,1498,1696,12.5,15.9,58.7,1.0,9.3,2157,58750,43747,17.7,13.3,59.4,16.4,17.8,1.0,5.4,6.4,1.6,78.0,6.8,3.1,4.0,34.9,4.8
36061019100,New York,Manhattan,9545,4107,5438,12.1,68.3,7.7,0.0,8.1,7474,83188,71846,10.2,9.1,74.4,7.5,15.1,2.8,0.2,4.7,1.6,70.0,14.2,3.8,5.7,31.4,5.0
36061019200,New York,Manhattan,4066,1642,2424,56.3,1.7,36.6,0.0,3.9,2279,16206,12211,56.6,68.9,18.1,43.2,23.6,2.8,12.4,7.0,0.0,77.2,10.0,2.9,2.9,33.7,18.8
36061019300,New York,Manhattan,9327,4466,4861,44.7,34.8,11.2,0.0,7.1,6893,32236,28090,32.1,18.6,50.5,23.1,16.7,4.3,5.4,5.7,0.5,71.6,19.0,3.2,0.0,30.1,12.0
36061019400,New York,Manhattan,6861,3165,3696,56.3,4.9,33.6,0.0,2.4,4183,27273,12876,54.5,74.4,9.8,34.3,40.0,6.7,9.1,7.8,3.1,70.6,14.5,0.0,4.0,32.2,9.7
36061019500,New York,Manhattan,7608,3374,4234,18.2,65.6,1.7,0.0,12.3,5530,117045,71348,12.3,4.8,74.2,8.2,13.3,1.7,2.6,6.0,1.0,76.0,7.3,2.2,7.5,37.2,6.6
36061019600,New York,Manhattan,4327,2108,2219,48.9,9.7,29.2,0.0,5.1,2939,19045,19636,37.3,45.8,34.7,22.7,34.6,3.3,4.8,3.4,0.8,80.2,7.3,3.1,5.2,35.6,9.2
36061019701,New York,Manhattan,939,397,542,19.0,45.8,6.5,0.0,27.5,545,72000,57343,36.9,59.1,69.5,2.1,20.0,2.8,5.6,5.3,2.9,70.3,10.8,2.2,8.6,31.2,8.1
36061019702,New York,Manhattan,2127,1101,1026,23.2,32.8,34.0,0.0,8.4,1662,63135,42474,25.7,42.5,57.3,20.3,16.4,1.5,4.5,3.8,1.3,67.7,6.7,4.9,15.6,31.2,5.5
36061019800,New York,Manhattan,2513,1211,1302,14.7,14.2,64.6,0.3,6.2,1890,70481,43718,16.8,13.5,70.7,11.4,15.1,0.0,2.8,10.2,2.3,65.9,9.6,4.3,7.8,29.6,9.1
36061019900,New York,Manhattan,9722,3974,5748,10.8,63.6,6.2,0.1,15.8,7132,76902,46120,19.2,1.8,76.1,7.7,10.6,2.2,3.4,5.2,2.4,53.5,30.7,3.7,4.5,28.0,6.4
36061020000,New York,Manhattan,3176,1287,1889,17.0,23.0,51.5,0.0,3.5,2266,66000,40761,12.4,3.6,60.8,21.4,13.5,0.0,4.4,9.0,0.9,70.6,9.4,0.7,9.3,32.4,3.1
36061020101,New York,Manhattan,1807,797,1010,11.0,54.3,14.1,2.4,14.7,1426,82353,26527,16.2,10.4,66.2,8.5,25.3,0.0,0.0,1.2,1.2,38.4,48.6,0.0,10.6,18.5,4.2
36061020102,New York,Manhattan,4290,1879,2411,22.3,23.1,48.7,0.0,3.3,2805,54563,39145,18.5,17.5,50.8,17.8,21.6,3.7,6.1,8.3,0.4,71.8,10.7,2.4,6.3,32.9,9.3
36061020300,New York,Manhattan,3142,1442,1700,9.4,54.8,12.2,1.1,18.0,2358,36667,10478,26.6,11.3,55.3,6.7,35.4,0.0,2.5,3.6,0.9,35.4,49.2,0.8,10.2,22.2,6.7
36061020500,New York,Manhattan,5069,1677,3392,7.8,68.2,7.6,0.0,14.6,3860,111875,45187,3.9,0.0,72.3,11.6,14.1,0.4,1.7,6.3,0.4,36.0,40.1,3.2,14.0,24.2,5.1
36061020600,New York,Manhattan,2949,1575,1374,19.0,11.8,62.9,0.0,3.6,2070,39468,27499,25.1,26.2,45.5,20.8,23.8,5.2,4.7,6.3,0.0,71.3,17.7,0.0,4.7,33.0,8.2
36061020701,New York,Manhattan,3392,1464,1928,15.3,52.2,4.4,0.0,24.8,2119,60798,32757,29.6,5.8,83.8,7.0,7.7,1.5,0.0,1.2,0.5,31.4,53.0,0.8,13.1,19.7,2.4
36061020800,New York,Manhattan,5320,2758,2562,11.9,21.8,53.3,0.0,7.2,3683,42220,37019,25.6,50.1,42.3,13.7,30.4,3.5,10.1,8.8,2.1,70.8,7.1,4.9,6.3,36.4,11.0
36061020901,New York,Manhattan,4064,1858,2206,41.1,3.5,50.0,0.0,3.1,2837,32848,15769,35.4,46.5,31.3,31.8,29.9,0.0,7.1,3.1,0.0,84.0,7.5,0.0,5.3,34.5,6.8
36061021000,New York,Manhattan,7084,3056,4028,27.5,4.7,63.4,0.0,1.5,4699,29811,20119,34.5,56.4,39.5,18.5,28.9,4.6,8.4,7.4,0.7,80.5,6.9,1.2,3.3,39.7,11.8
36061021100,New York,Manhattan,10211,5074,5137,18.2,35.1,16.6,0.0,26.5,6139,53389,33953,29.5,14.9,63.3,12.4,17.3,2.3,4.8,6.8,0.5,63.7,19.6,2.8,6.6,33.4,5.5
36061021200,New York,Manhattan,4412,1945,2467,23.8,7.1,63.2,0.0,4.4,3295,52263,33904,9.2,3.7,64.9,14.5,19.6,0.0,1.1,11.0,1.1,65.1,14.6,1.0,7.3,31.4,14.7
36061021303,New York,Manhattan,6087,3233,2854,28.0,10.7,57.4,0.0,2.4,3379,37628,20121,34.7,64.8,32.1,36.0,17.4,3.3,11.3,9.8,0.3,71.6,8.0,0.5,9.9,36.9,4.1
36061021400,New York,Manhattan,3007,1185,1822,8.0,5.6,81.7,0.2,1.0,2467,44405,30761,25.6,42.4,47.7,24.2,23.3,1.0,3.7,4.4,1.5,77.9,10.1,1.4,4.8,40.3,11.0
36061021500,New York,Manhattan,3756,1728,2028,21.1,14.2,61.4,0.0,2.2,1948,33477,17403,28.3,28.4,31.8,27.2,32.1,2.3,6.7,7.0,0.0,71.9,10.2,3.4,7.5,31.2,9.6
